customerID,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,Churn Probability,Risk Level,Recommended Action
7698-YFGEZ,1,20.0,20.0,Month-to-month,No,0.39364539288901224,Low Risk,Normal Customer
4877-EVATK,1,20.0,20.0,Month-to-month,No,0.39364539288901224,Low Risk,Normal Customer
8749-CLJXC,1,20.05,20.05,Month-to-month,No,0.3936120591493515,Low Risk,Normal Customer
6380-ARCEH,1,20.2,20.2,Month-to-month,No,0.3935120638745494,Low Risk,Normal Customer
4701-MLJPN,31,55.25,1715.65,Month-to-month,DSL,0.3935039466419167,Low Risk,Normal Customer
0396-HUJBP,2,19.3,44.4,Month-to-month,No,0.3934327344782038,Low Risk,Normal Customer
2668-TZSPS,1,20.45,20.45,Month-to-month,No,0.3933454249139957,Low Risk,Normal Customer
5049-GLYVG,1,20.6,20.6,Month-to-month,No,0.39324545344848494,Low Risk,Normal Customer
2111-DWYHN,1,21.1,21.1,Month-to-month,No,0.39291227985646826,Low Risk,Normal Customer
9818-XQCUV,2,20.35,45.3,Month-to-month,No,0.3927241960233027,Low Risk,Normal Customer
0883-EIBTI,2,19.5,31.55,Month-to-month,No,0.39252748296017714,Low Risk,Normal Customer
2342-CKIAO,2,20.3,41.2,Month-to-month,No,0.3925179925916785,Low Risk,Normal Customer
2839-RFSQE,2,20.65,38.7,Month-to-month,No,0.3921164350431059,Low Risk,Normal Customer
3794-NFNCH,30,50.0,1474.9,Month-to-month,DSL,0.391979499916892,Low Risk,Normal Customer
9402-CXWPL,70,98.9,6838.6,One year,Fiber optic,0.39171710349805394,Low Risk,Normal Customer
3523-QRQLL,22,69.5,1498.2,One year,DSL,0.3913700998296403,Low Risk,Normal Customer
7808-DVWEP,3,20.0,49.65,Month-to-month,No,0.38855651005511666,Low Risk,Normal Customer
2957-JIRMN,62,84.45,4959.15,One year,Fiber optic,0.3882424221909482,Low Risk,Normal Customer
7502-BNYGS,46,69.1,3168.0,Month-to-month,DSL,0.3861150585925902,Low Risk,Normal Customer
2700-LUEVA,1,20.75,20.75,Month-to-month,No,0.38549772513807695,Low Risk,Normal Customer
4789-KWMXN,47,110.85,5275.8,One year,Fiber optic,0.3845441639450846,Low Risk,Normal Customer
5562-YJQGT,2,20.35,35.1,Month-to-month,No,0.3844806372381996,Low Risk,Normal Customer
3847-BAERP,10,20.9,247.0,Month-to-month,No,0.38414797362071335,Low Risk,Normal Customer
8150-QUDFX,2,19.85,51.6,Month-to-month,No,0.38384897335189844,Low Risk,Normal Customer
2186-QZEYA,29,58.55,1718.95,Month-to-month,DSL,0.3829249256430188,Low Risk,Normal Customer
0188-GWFLE,2,20.05,33.7,Month-to-month,No,0.3826559675981176,Low Risk,Normal Customer
4195-SMMNX,2,20.35,33.2,Month-to-month,No,0.3824111861176676,Low Risk,Normal Customer
7544-ZVIKX,58,105.05,6004.85,One year,Fiber optic,0.38181480457650263,Low Risk,Normal Customer
0409-WTMPL,58,110.65,6526.65,One year,Fiber optic,0.3784345026149672,Low Risk,Normal Customer
0639-TSIQW,67,102.95,6886.25,Month-to-month,Fiber optic,0.37597334198535975,Low Risk,Normal Customer
0523-VNGTF,52,50.5,2566.3,Month-to-month,DSL,0.37535323601334164,Low Risk,Normal Customer
9962-BFPDU,1,20.05,20.05,Month-to-month,No,0.3747353564264451,Low Risk,Normal Customer
0222-CNVPT,52,48.8,2555.05,Month-to-month,DSL,0.37327383347619125,Low Risk,Normal Customer
3675-YDUPJ,10,19.85,193.05,Month-to-month,No,0.3722409663989864,Low Risk,Normal Customer
0330-BGYZE,60,102.5,6157.6,One year,Fiber optic,0.3715682981577868,Low Risk,Normal Customer
2946-KIQSP,35,33.45,1175.85,Month-to-month,DSL,0.37026138971089206,Low Risk,Normal Customer
5140-FOMCQ,59,109.15,6557.75,One year,Fiber optic,0.3697137029257781,Low Risk,Normal Customer
0479-HMSWA,26,105.45,2715.3,Two year,Fiber optic,0.3676507978097063,Low Risk,Normal Customer
3221-CJMSG,24,51.1,1269.6,Month-to-month,DSL,0.36740311382741964,Low Risk,Normal Customer
5832-EXGTT,29,60.2,1834.15,Month-to-month,DSL,0.3673354791852498,Low Risk,Normal Customer
2858-MOFSQ,17,55.85,937.5,One year,DSL,0.3665620550934624,Low Risk,Normal Customer
0870-VEMYL,5,53.85,259.8,Month-to-month,DSL,0.36532331693046605,Low Risk,Normal Customer
1518-OMDIK,33,44.55,1462.6,Month-to-month,DSL,0.3648189714454993,Low Risk,Normal Customer
5150-LJNSR,31,98.05,3082.1,One year,Fiber optic,0.3643667901094747,Low Risk,Normal Customer
3948-XHGNA,24,49.55,1210.4,Month-to-month,DSL,0.36096313885543996,Low Risk,Normal Customer
8250-ZNGGW,5,59.9,287.85,Month-to-month,DSL,0.36037398561133804,Low Risk,Normal Customer
4291-HPAXL,1,19.85,19.85,Month-to-month,No,0.3576691730688189,Low Risk,Normal Customer
6769-DCQLI,52,105.0,5426.85,One year,Fiber optic,0.35764225618814144,Low Risk,Normal Customer
3645-DEYGF,1,20.75,20.75,Month-to-month,No,0.3570918540975228,Low Risk,Normal Customer
3316-UWXUY,50,93.5,4747.5,Month-to-month,Fiber optic,0.35601927074011486,Low Risk,Normal Customer
1409-PHXTF,54,110.45,6077.75,Two year,Fiber optic,0.35544901101409554,Low Risk,Normal Customer
2560-PPCHE,65,105.05,6744.25,One year,Fiber optic,0.3547373570934582,Low Risk,Normal Customer
6617-WLBQC,23,81.85,1810.85,One year,Fiber optic,0.35327834887719833,Low Risk,Normal Customer
6563-VNPMN,45,85.7,3778.1,Month-to-month,Fiber optic,0.3528244966951977,Low Risk,Normal Customer
2439-QKJUL,5,20.25,109.8,Month-to-month,No,0.3523810109436566,Low Risk,Normal Customer
2748-MYRVK,63,99.9,6137.0,One year,Fiber optic,0.35142988832381056,Low Risk,Normal Customer
3786-WOVKF,72,106.85,7677.4,One year,Fiber optic,0.35058881534149394,Low Risk,Normal Customer
2722-VOJQL,64,105.65,6903.1,One year,Fiber optic,0.34967222987934166,Low Risk,Normal Customer
9036-CSKBW,51,107.45,5680.9,One year,Fiber optic,0.34839936864787807,Low Risk,Normal Customer
2908-ZTPNF,36,34.85,1267.2,Month-to-month,DSL,0.34538379732844304,Low Risk,Normal Customer
2159-TURXX,5,20.05,95.55,Month-to-month,No,0.3444144326387959,Low Risk,Normal Customer
0584-BJQGZ,25,78.35,1837.9,Month-to-month,DSL,0.34332896521043166,Low Risk,Normal Customer
9470-RTWDV,26,82.0,2083.1,One year,DSL,0.34326754660694664,Low Risk,Normal Customer
4816-OKWNX,50,103.4,5236.4,One year,Fiber optic,0.34317327940808506,Low Risk,Normal Customer
1383-EZRWL,7,20.05,164.85,Month-to-month,No,0.34233152908090353,Low Risk,Normal Customer
8849-GYOKR,54,106.55,5763.3,One year,Fiber optic,0.3393643177855745,Low Risk,Normal Customer
7521-YXVZY,3,19.95,58.3,Month-to-month,No,0.3373097514707078,Low Risk,Normal Customer
9475-NNDGC,71,113.15,7953.25,One year,Fiber optic,0.33654677214205353,Low Risk,Normal Customer
8905-IAZPF,69,95.65,6744.2,One year,Fiber optic,0.33575555362929094,Low Risk,Normal Customer
4710-NKCAW,5,64.4,316.9,Month-to-month,DSL,0.335349440663458,Low Risk,Normal Customer
6705-LNMDD,20,50.0,1003.05,Month-to-month,DSL,0.3345681185517538,Low Risk,Normal Customer
4355-CVPVS,56,88.9,4968.0,One year,Fiber optic,0.3341045147059991,Low Risk,Normal Customer
1202-KKGFU,12,54.2,690.5,Month-to-month,DSL,0.33386661157139236,Low Risk,Normal Customer
4374-YMUSQ,34,116.25,3899.05,One year,Fiber optic,0.3328599433901331,Low Risk,Normal Customer
9929-PLVPA,4,20.4,94.5,Month-to-month,No,0.32983396837227114,Low Risk,Normal Customer
5197-PYEPU,42,94.45,3923.8,One year,Fiber optic,0.32915104707316317,Low Risk,Normal Customer
7105-MXJLL,26,60.7,1597.4,One year,DSL,0.32848685589355614,Low Risk,Normal Customer
8216-AZUUZ,42,100.4,4303.65,Two year,Fiber optic,0.32602784036859084,Low Risk,Normal Customer
8944-AILEF,15,19.45,340.85,Month-to-month,No,0.32500369407146457,Low Risk,Normal Customer
6164-HXUGH,6,19.85,119.3,Month-to-month,No,0.32424328416576753,Low Risk,Normal Customer
0824-VWDPO,45,96.75,4442.75,One year,Fiber optic,0.3200695708914185,Low Risk,Normal Customer
0396-UKGAI,23,55.3,1284.2,Month-to-month,DSL,0.3200360469223159,Low Risk,Normal Customer
2294-DMMUS,62,70.45,4300.45,Month-to-month,DSL,0.31968330950035706,Low Risk,Normal Customer
0997-YTLNY,19,48.8,953.65,Month-to-month,DSL,0.3186190838418767,Low Risk,Normal Customer
6202-JVYEU,9,19.9,164.6,One year,No,0.3170472301995881,Low Risk,Normal Customer
3724-UCSHY,6,19.55,122.9,Month-to-month,No,0.31583390834814923,Low Risk,Normal Customer
6092-QZVPP,36,79.2,2854.95,Month-to-month,DSL,0.31216885696475855,Low Risk,Normal Customer
4476-OSWTN,69,110.55,7610.1,One year,Fiber optic,0.3116893068920198,Low Risk,Normal Customer
2925-MXLSX,30,68.95,2038.7,One year,DSL,0.3101015835169391,Low Risk,Normal Customer
0297-RBCSG,19,65.35,1231.85,One year,DSL,0.3097184402592157,Low Risk,Normal Customer
1159-WFSGR,16,20.4,321.4,Month-to-month,No,0.30956484060167794,Low Risk,Normal Customer
5353-WILCI,28,56.05,1522.65,Month-to-month,DSL,0.30871471914053655,Low Risk,Normal Customer
7623-HKYRK,6,19.7,111.65,Month-to-month,No,0.3079163526388697,Low Risk,Normal Customer
4732-RRJZC,7,20.25,144.35,Month-to-month,No,0.3059091505320769,Low Risk,Normal Customer
9633-DENPU,47,58.6,2723.4,Month-to-month,DSL,0.3031310800171114,Low Risk,Normal Customer
7148-XZPHA,55,79.4,4238.45,Month-to-month,Fiber optic,0.30270606280326734,Low Risk,Normal Customer
6368-NWMCE,38,68.15,2656.3,Month-to-month,DSL,0.29749019500870294,Low Risk,Normal Customer
2805-EDJPQ,56,99.75,5608.4,One year,Fiber optic,0.29720881100482904,Low Risk,Normal Customer
3528-HFRIQ,71,52.3,3765.05,Month-to-month,DSL,0.29637562846764615,Low Risk,Normal Customer
4489-SNOJF,35,72.25,2568.55,Month-to-month,DSL,0.2956473520577829,Low Risk,Normal Customer
8910-ICHIU,46,95.65,4664.2,One year,Fiber optic,0.29442101897890033,Low Risk,Normal Customer
3750-RNQKR,12,19.45,246.25,Month-to-month,No,0.29348549159409415,Low Risk,Normal Customer
7080-TNUWP,70,95.0,6602.9,One year,Fiber optic,0.29203852032286837,Low Risk,Normal Customer
8947-YRTDV,32,94.8,3131.55,One year,Fiber optic,0.29102906664812944,Low Risk,Normal Customer
1353-GHZOS,22,59.75,1374.35,One year,DSL,0.2904513581183063,Low Risk,Normal Customer
1850-AKQEP,8,20.35,178.7,Month-to-month,No,0.29022946936376015,Low Risk,Normal Customer
0489-WMEMG,23,49.45,1119.35,One year,DSL,0.29019238021223664,Low Risk,Normal Customer
3391-JSQEW,40,50.15,2058.5,Month-to-month,DSL,0.2882736039751478,Low Risk,Normal Customer
3256-EZDBI,51,29.45,1459.35,Month-to-month,DSL,0.28800845622810267,Low Risk,Normal Customer
8942-DBMHZ,12,20.45,255.35,Month-to-month,No,0.2850087827367496,Low Risk,Normal Customer
9546-KDTRB,19,24.7,465.85,Month-to-month,No,0.2813877931287967,Low Risk,Normal Customer
7516-GMHUV,50,105.05,5163.3,Two year,Fiber optic,0.2809611742394849,Low Risk,Normal Customer
9107-UKCKY,61,79.8,4914.8,One year,DSL,0.28080238090682996,Low Risk,Normal Customer
8735-NBLWT,9,20.4,184.1,Month-to-month,No,0.2803746923710007,Low Risk,Normal Customer
2202-OUTMO,34,60.85,2003.6,Month-to-month,DSL,0.2787496173789553,Low Risk,Normal Customer
4063-EIKNQ,11,20.95,267.35,Month-to-month,No,0.27841172503195266,Low Risk,Normal Customer
0080-EMYVY,14,51.45,727.85,One year,DSL,0.2782252114646132,Low Risk,Normal Customer
2794-XIMMO,53,60.45,3184.25,One year,DSL,0.27798065858161064,Low Risk,Normal Customer
4770-QAZXN,13,19.45,232.1,Month-to-month,No,0.2761352893687611,Low Risk,Normal Customer
5921-NGYRH,64,73.55,4764.0,Month-to-month,Fiber optic,0.2755810074857346,Low Risk,Normal Customer
0208-BPQEJ,12,19.4,198.1,Month-to-month,No,0.2741070534042019,Low Risk,Normal Customer
7803-XOCCZ,52,84.05,4326.8,Month-to-month,Fiber optic,0.27404650061712926,Low Risk,Normal Customer
4712-UYOOI,20,20.0,417.65,Month-to-month,No,0.27385453195623904,Low Risk,Normal Customer
2223-KAGMX,15,19.4,289.3,Month-to-month,No,0.27297527092326873,Low Risk,Normal Customer
7605-SNLQG,45,50.25,2221.55,Month-to-month,DSL,0.27108350062777664,Low Risk,Normal Customer
4765-OXPPD,9,65.0,663.05,Month-to-month,DSL,0.270981954896672,Low Risk,Normal Customer
3104-OWCGK,60,90.95,5453.4,One year,Fiber optic,0.26917936481186744,Low Risk,Normal Customer
7998-ZLXWN,15,20.45,330.8,Month-to-month,No,0.26743570173320363,Low Risk,Normal Customer
9867-NNXLC,22,20.05,470.2,Month-to-month,No,0.2673135961712678,Low Risk,Normal Customer
0689-DSXGL,52,85.8,4433.3,Month-to-month,Fiber optic,0.26687237017559656,Low Risk,Normal Customer
4163-KIUHY,35,25.6,901.25,Month-to-month,No,0.2667564168331546,Low Risk,Normal Customer
0864-FVJNJ,64,113.35,7222.75,One year,Fiber optic,0.2657025491187914,Low Risk,Normal Customer
4075-WKNIU,0,73.35,1397.475,Two year,DSL,0.26529856450232686,Low Risk,Normal Customer
2690-DVRVK,5,20.55,99.45,One year,No,0.2651455914942363,Low Risk,Normal Customer
1428-IEDPR,52,109.3,5731.4,Two year,Fiber optic,0.2646349649506846,Low Risk,Normal Customer
6861-OKBCE,11,20.1,221.35,Month-to-month,No,0.26440189661297586,Low Risk,Normal Customer
6794-HKIAJ,62,90.7,5586.45,Month-to-month,Fiber optic,0.26324562855949496,Low Risk,Normal Customer
9896-UYMIE,66,114.3,7383.7,One year,Fiber optic,0.2632173504352613,Low Risk,Normal Customer
0076-LVEPS,29,45.0,1242.45,Month-to-month,DSL,0.26264250279446405,Low Risk,Normal Customer
4282-MSACW,68,117.2,8035.95,One year,Fiber optic,0.2603281881744112,Low Risk,Normal Customer
3387-PLKUI,13,18.8,251.25,Month-to-month,No,0.26017272793910035,Low Risk,Normal Customer
4829-ZLJTK,72,112.4,8046.85,Two year,Fiber optic,0.2591478068723042,Low Risk,Normal Customer
8138-EALND,15,19.75,311.6,Month-to-month,No,0.2587961058028754,Low Risk,Normal Customer
4003-OCTMP,31,64.0,1910.75,One year,DSL,0.2570962694066872,Low Risk,Normal Customer
2316-ESMLS,12,33.15,444.75,One year,DSL,0.255255585234108,Low Risk,Normal Customer
5195-KPUNQ,53,96.75,5206.55,One year,Fiber optic,0.254430505799191,Low Risk,Normal Customer
0917-EZOLA,72,104.15,7689.95,Two year,Fiber optic,0.2541237170994809,Low Risk,Normal Customer
9128-CPXKI,59,95.8,5655.45,Two year,Fiber optic,0.25403876292896566,Low Risk,Normal Customer
9114-AAFQH,48,65.65,3094.65,One year,DSL,0.25375158956515853,Low Risk,Normal Customer
3571-DPYUH,58,94.7,5430.35,One year,Fiber optic,0.2525074594134164,Low Risk,Normal Customer
5160-UXJED,17,44.6,681.4,One year,DSL,0.25177398773073784,Low Risk,Normal Customer
7446-KQISO,45,109.75,4900.65,Two year,Fiber optic,0.25142755006242234,Low Risk,Normal Customer
3898-BSJYF,10,73.55,693.3,One year,DSL,0.2494028900211469,Low Risk,Normal Customer
0289-IVARM,35,60.55,1982.6,Month-to-month,DSL,0.2489719595411176,Low Risk,Normal Customer
4683-WYDOU,62,107.6,6912.7,Two year,Fiber optic,0.24825743462814917,Low Risk,Normal Customer
5193-QLVZB,63,104.75,6536.5,Two year,Fiber optic,0.24821793715360954,Low Risk,Normal Customer
3594-UVONA,35,85.95,3110.1,One year,DSL,0.24770444860515578,Low Risk,Normal Customer
7102-JJVTX,9,48.6,422.3,One year,DSL,0.24691497287134118,Low Risk,Normal Customer
2324-EFHVG,64,104.4,6692.65,Two year,Fiber optic,0.2464060902716209,Low Risk,Normal Customer
4826-DXMUP,35,72.1,2495.15,One year,DSL,0.24520360292959278,Low Risk,Normal Customer
4186-ZBUEW,36,70.7,2511.95,One year,DSL,0.24491403908851347,Low Risk,Normal Customer
9754-CLVZW,26,38.85,1025.15,Month-to-month,DSL,0.24287326798576694,Low Risk,Normal Customer
2371-KFUOG,58,99.15,5720.95,One year,Fiber optic,0.24255543384999131,Low Risk,Normal Customer
5693-PIPCS,41,99.65,4220.35,Two year,Fiber optic,0.24227969736672975,Low Risk,Normal Customer
5027-YOCXN,51,110.05,5686.4,One year,Fiber optic,0.2416612115260237,Low Risk,Normal Customer
4393-OBCRR,3,20.25,71.2,One year,No,0.2414599154036737,Low Risk,Normal Customer
9786-IJYDL,35,113.2,3914.05,Two year,Fiber optic,0.24108522718318026,Low Risk,Normal Customer
4815-TUMEQ,10,19.3,185.2,One year,No,0.2407702230368576,Low Risk,Normal Customer
0895-UADGO,8,44.55,343.45,Two year,DSL,0.24008549731041812,Low Risk,Normal Customer
1810-MVMAI,30,67.6,2000.2,Month-to-month,DSL,0.2395791399293696,Low Risk,Normal Customer
5018-LXQQG,30,66.3,1923.5,Month-to-month,DSL,0.23915819904940297,Low Risk,Normal Customer
2055-SIFSS,55,51.65,2838.55,Month-to-month,DSL,0.23888786547358953,Low Risk,Normal Customer
6480-YAGIY,45,112.2,5031.85,One year,Fiber optic,0.23881570184370746,Low Risk,Normal Customer
1264-FUHCX,49,56.3,2780.6,One year,DSL,0.23814707878689723,Low Risk,Normal Customer
5307-UVGNB,53,48.7,2495.2,Month-to-month,DSL,0.23726744483007742,Low Risk,Normal Customer
2307-FYNNL,65,109.05,7108.2,Two year,Fiber optic,0.23721240873953264,Low Risk,Normal Customer
1729-VLAZJ,10,40.25,411.45,One year,DSL,0.23710718977344838,Low Risk,Normal Customer
8780-RSYYU,25,19.2,532.1,Month-to-month,No,0.2366578397776725,Low Risk,Normal Customer
7666-WKRON,39,80.45,3201.55,Two year,Fiber optic,0.23478783413348514,Low Risk,Normal Customer
6419-ZTTLE,23,20.75,485.2,One year,No,0.23245056359293798,Low Risk,Normal Customer
4501-UYKBC,46,69.1,3255.35,One year,DSL,0.23242592427841302,Low Risk,Normal Customer
9967-ATRFS,19,19.9,367.55,Month-to-month,No,0.23210730195659737,Low Risk,Normal Customer
0623-EJQEG,65,93.55,6069.25,One year,Fiber optic,0.23209036365505123,Low Risk,Normal Customer
7629-WFGLW,56,95.65,5471.75,One year,Fiber optic,0.23098917238085698,Low Risk,Normal Customer
4104-PVRPS,24,53.6,1315.35,Month-to-month,DSL,0.23052617512920315,Low Risk,Normal Customer
0956-SYCWG,13,19.65,244.8,One year,No,0.22862738099195423,Low Risk,Normal Customer
5562-BETPV,1,19.65,19.65,One year,No,0.2284100713692592,Low Risk,Normal Customer
9894-QMIMJ,23,55.8,1327.85,One year,DSL,0.22334721481598058,Low Risk,Normal Customer
8550-XSXUQ,48,70.55,3420.5,One year,DSL,0.2223621090386994,Low Risk,Normal Customer
8548-AWOFC,66,63.85,4264.6,Month-to-month,DSL,0.22026978485939275,Low Risk,Normal Customer
0201-MIBOL,66,102.4,6471.85,Two year,Fiber optic,0.2188923225235816,Low Risk,Normal Customer
2830-LEWOA,61,103.9,6449.15,One year,Fiber optic,0.21836036712654314,Low Risk,Normal Customer
2930-UOTMB,31,65.25,1994.3,Month-to-month,DSL,0.21692104985427219,Low Risk,Normal Customer
8075-GXIUB,9,19.85,183.15,One year,No,0.21479951346681464,Low Risk,Normal Customer
3597-YASZG,70,104.45,7349.35,Two year,Fiber optic,0.2134841323245005,Low Risk,Normal Customer
9488-FYQAU,63,109.25,6841.4,Two year,Fiber optic,0.21328461790186282,Low Risk,Normal Customer
4576-CSAJH,22,55.15,1193.05,One year,DSL,0.21295650172696778,Low Risk,Normal Customer
3621-CHYVB,57,49.9,2782.4,Month-to-month,DSL,0.212166589451716,Low Risk,Normal Customer
2673-ZALNP,7,19.9,173.15,One year,No,0.21141294447135986,Low Risk,Normal Customer
2862-JVEOY,6,19.15,124.4,One year,No,0.21128995436289943,Low Risk,Normal Customer
0967-BMLBD,11,20.0,196.35,One year,No,0.21121832689264478,Low Risk,Normal Customer
9402-ROUMJ,67,100.25,6689.0,One year,Fiber optic,0.21009878003885385,Low Risk,Normal Customer
3096-YXENJ,65,107.65,7082.85,Two year,Fiber optic,0.20758593278838858,Low Risk,Normal Customer
4795-WRNVT,40,65.1,2586.0,Month-to-month,DSL,0.20726789596754486,Low Risk,Normal Customer
5161-XEUVX,37,94.3,3460.95,Two year,Fiber optic,0.20692012583995703,Low Risk,Normal Customer
5304-EFJLP,72,111.65,8022.85,Two year,Fiber optic,0.20585131379549337,Low Risk,Normal Customer
6266-QHOJZ,65,89.85,5844.65,One year,Fiber optic,0.20357174945135048,Low Risk,Normal Customer
5440-FLBQG,69,108.4,7318.2,Two year,Fiber optic,0.20319976577674093,Low Risk,Normal Customer
6506-EYCNH,28,19.55,543.8,Month-to-month,No,0.2027444935287538,Low Risk,Normal Customer
0020-JDNXP,34,61.25,1993.2,One year,DSL,0.2026546873447722,Low Risk,Normal Customer
2773-OVBPK,67,111.3,7567.2,Two year,Fiber optic,0.20261690015825085,Low Risk,Normal Customer
3441-CGZJH,43,60.4,2640.55,One year,DSL,0.2021672649762318,Low Risk,Normal Customer
5049-MUBWG,26,75.0,1908.35,One year,DSL,0.2019799400697105,Low Risk,Normal Customer
2746-DIJLO,41,56.3,2364.0,One year,DSL,0.20177698650841802,Low Risk,Normal Customer
7036-TYDEC,69,104.0,7028.5,Two year,Fiber optic,0.20140300325852822,Low Risk,Normal Customer
3205-MXZRA,26,59.45,1507.0,One year,DSL,0.20020872830168224,Low Risk,Normal Customer
8752-GHJFU,71,92.0,6585.2,One year,Fiber optic,0.19987757557212973,Low Risk,Normal Customer
6481-OGDOO,67,90.6,6056.15,One year,Fiber optic,0.19774592269502694,Low Risk,Normal Customer
8565-HBFNN,69,107.2,7317.1,One year,Fiber optic,0.1962848067918122,Low Risk,Normal Customer
3374-TTZTK,52,106.3,5487.0,Two year,Fiber optic,0.19500603145855355,Low Risk,Normal Customer
2483-XSSMZ,39,47.85,1886.4,One year,DSL,0.19395916743093192,Low Risk,Normal Customer
1099-BTKWT,68,54.4,3723.65,One year,DSL,0.19374681721690162,Low Risk,Normal Customer
5372-FBKBN,21,20.75,452.2,Month-to-month,No,0.1929453276090821,Low Risk,Normal Customer
5954-BDFSG,72,107.5,7853.7,Two year,Fiber optic,0.19286276736054653,Low Risk,Normal Customer
8984-HPEMB,71,118.65,8477.6,Two year,Fiber optic,0.19225612191898314,Low Risk,Normal Customer
6500-JVEGC,68,101.35,7110.75,One year,Fiber optic,0.19077092401423307,Low Risk,Normal Customer
3518-FSTWG,72,109.55,7920.7,Two year,Fiber optic,0.1891186759747433,Low Risk,Normal Customer
5777-KJIRB,40,50.25,2023.55,One year,DSL,0.18875322786002388,Low Risk,Normal Customer
4134-BSXLX,28,60.9,1785.65,Month-to-month,DSL,0.18625363544515983,Low Risk,Normal Customer
8879-ZKJOF,41,79.85,3320.75,One year,DSL,0.1853064284966578,Low Risk,Normal Customer
0661-KBKPA,53,78.75,3942.45,One year,DSL,0.18502197369966522,Low Risk,Normal Customer
7519-JTWQH,69,110.5,7455.45,Two year,Fiber optic,0.18429153578507704,Low Risk,Normal Customer
8109-YUOHE,17,56.1,946.95,One year,DSL,0.1839601101210369,Low Risk,Normal Customer
7407-SUJIZ,25,20.6,541.5,Month-to-month,No,0.1834691795304681,Low Risk,Normal Customer
3372-CDXFJ,13,24.5,343.6,One year,No,0.18288917781824282,Low Risk,Normal Customer
9933-QRGTX,60,97.2,5611.75,Two year,Fiber optic,0.18277288449148216,Low Risk,Normal Customer
0661-WCQNQ,22,56.25,1292.2,One year,DSL,0.18144726264007205,Low Risk,Normal Customer
5663-QBGIS,72,98.35,6929.4,Two year,Fiber optic,0.18127578240005401,Low Risk,Normal Customer
2387-KDZQY,17,20.1,279.5,One year,No,0.18025711446765927,Low Risk,Normal Customer
1915-OAKWD,16,19.3,360.35,One year,No,0.17955274718414604,Low Risk,Normal Customer
9442-JTWDL,11,20.05,237.7,One year,No,0.1778283926937982,Low Risk,Normal Customer
9313-QOLTZ,26,20.9,518.3,Month-to-month,No,0.175201174980325,Low Risk,Normal Customer
5975-BAICR,36,63.7,2188.5,One year,DSL,0.17322094872411856,Low Risk,Normal Customer
1452-XRSJV,39,51.05,2066.0,Month-to-month,DSL,0.17268115006291052,Low Risk,Normal Customer
8383-SGHJU,33,59.4,1952.8,One year,DSL,0.17101493926761682,Low Risk,Normal Customer
7707-PYBBH,40,61.9,2647.1,Month-to-month,DSL,0.17077652467836033,Low Risk,Normal Customer
9432-RUVSL,48,102.5,4904.25,Two year,Fiber optic,0.16917962430693842,Low Risk,Normal Customer
8071-SBTRN,70,111.15,7737.55,Two year,Fiber optic,0.16904163471570435,Low Risk,Normal Customer
9483-GCPWE,9,20.1,190.25,One year,No,0.1671183966271073,Low Risk,Normal Customer
3724-BSCVH,10,20.45,242.4,One year,No,0.16656176024616945,Low Risk,Normal Customer
0484-JPBRU,41,25.25,996.45,Month-to-month,No,0.16439651729667537,Low Risk,Normal Customer
1038-ZAGBI,12,19.8,229.6,One year,No,0.16337725148331345,Low Risk,Normal Customer
4670-TABXH,72,109.75,7758.9,Two year,Fiber optic,0.1632544820277386,Low Risk,Normal Customer
2651-ZCBXV,54,108.0,5760.65,Two year,Fiber optic,0.16317232462796383,Low Risk,Normal Customer
6050-FFXES,69,105.35,7240.65,Two year,Fiber optic,0.16278199234164908,Low Risk,Normal Customer
9845-PEEKO,59,79.2,4590.35,Two year,Fiber optic,0.16144251742565144,Low Risk,Normal Customer
5236-XMZJY,42,59.65,2536.55,Month-to-month,DSL,0.1607150064688199,Low Risk,Normal Customer
7255-SSFBC,72,112.25,8041.65,Two year,Fiber optic,0.1601981991902153,Low Risk,Normal Customer
7696-AMHOD,49,78.0,3824.2,One year,DSL,0.15977415609791112,Low Risk,Normal Customer
7868-TMWMZ,60,110.0,6668.35,Two year,Fiber optic,0.15729207059720285,Low Risk,Normal Customer
7923-IYJWY,67,116.1,7839.85,Two year,Fiber optic,0.15660303611000803,Low Risk,Normal Customer
1474-JUWSM,58,68.4,3972.25,One year,DSL,0.15604868815620343,Low Risk,Normal Customer
8901-UPRHR,72,109.2,7711.45,Two year,Fiber optic,0.1559187183544158,Low Risk,Normal Customer
2546-KZAAT,52,75.4,3865.45,One year,DSL,0.15431998536069505,Low Risk,Normal Customer
5451-YHYPW,72,115.75,8443.7,Two year,Fiber optic,0.1536288667033016,Low Risk,Normal Customer
8690-UPCZI,29,69.05,1958.45,One year,DSL,0.15321503105604825,Low Risk,Normal Customer
0530-IJVDB,70,114.6,7882.5,Two year,Fiber optic,0.152450879959718,Low Risk,Normal Customer
8898-KASCD,39,35.55,1309.15,One year,DSL,0.15178096646400796,Low Risk,Normal Customer
7279-NMVJC,17,19.9,323.15,One year,No,0.14959638981247075,Low Risk,Normal Customer
8434-PNQZX,42,78.45,3373.4,Two year,DSL,0.1481861827560985,Low Risk,Normal Customer
3178-CIFOT,23,19.65,478.1,One year,No,0.1476904263890646,Low Risk,Normal Customer
6427-FEFIG,24,78.6,1846.65,Two year,DSL,0.14738679380895353,Low Risk,Normal Customer
3580-HYCSP,72,110.3,7966.9,Two year,Fiber optic,0.14728626429032904,Low Risk,Normal Customer
